age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,pdays_contacted_before,pdays_clean,score
24,student,single,professional.course,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes,0,-1,0.7066604606386457
36,self-employed,married,basic.9y,no,yes,yes,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,yes,0,-1,0.705
45,blue-collar,single,basic.9y,no,no,yes,cellular,oct,tue,2,999,1,failure,-3.4,92.431,-26.9,0.742,5017.5,yes,0,-1,0.705
25,self-employed,single,unknown,no,unknown,unknown,cellular,jul,wed,5,999,2,failure,-1.7,94.215,-40.3,0.896,4991.6,yes,0,-1,0.705
24,student,single,high.school,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes,0,-1,0.705
24,technician,single,high.school,no,yes,no,cellular,may,mon,4,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,yes,0,-1,0.705
29,admin.,single,university.degree,no,no,yes,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,yes,0,-1,0.705
50,admin.,married,university.degree,no,yes,no,cellular,jun,fri,7,999,1,failure,-2.9,92.963,-40.8,1.268,5076.2,yes,0,-1,0.705
31,blue-collar,married,professional.course,no,no,no,cellular,aug,thu,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,yes,0,-1,0.705
34,technician,single,professional.course,no,no,yes,cellular,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes,0,-1,0.705
50,retired,married,basic.4y,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,yes,0,-1,0.705
63,retired,married,unknown,no,yes,no,telephone,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,yes,0,-1,0.705
40,admin.,married,university.degree,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,-2.9,92.469,-33.6,1.044,5076.2,yes,0,-1,0.705
25,technician,married,professional.course,no,yes,no,cellular,jun,tue,4,999,1,failure,-2.9,92.963,-40.8,1.252,5076.2,yes,0,-1,0.705
41,services,single,high.school,no,yes,yes,cellular,apr,wed,2,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,yes,0,-1,0.705
34,admin.,single,university.degree,no,no,no,cellular,apr,tue,1,999,1,failure,-1.8,93.075,-47.1,1.423,5099.1,yes,0,-1,0.705
29,services,married,professional.course,unknown,yes,no,cellular,aug,tue,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes,0,-1,0.705
32,technician,single,university.degree,no,yes,yes,cellular,may,fri,5,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,yes,0,-1,0.705
42,management,married,basic.6y,no,yes,no,telephone,sep,thu,3,999,0,nonexistent,-3.4,92.379,-29.8,0.778,5017.5,yes,0,-1,0.705
28,blue-collar,single,basic.6y,no,no,no,cellular,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes,0,-1,0.705
43,entrepreneur,married,professional.course,no,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,yes,0,-1,0.705
37,management,divorced,university.degree,no,yes,no,cellular,may,mon,3,9,1,success,-1.8,92.893,-46.2,1.244,5099.1,yes,1,9,0.705
31,services,single,high.school,no,no,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,yes,0,-1,0.705
46,blue-collar,married,basic.6y,no,yes,no,cellular,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,yes,0,-1,0.705
35,blue-collar,single,basic.9y,no,yes,no,cellular,may,mon,2,3,1,success,-1.8,92.893,-46.2,1.354,5099.1,yes,1,3,0.705
20,student,single,basic.9y,no,yes,no,cellular,mar,thu,1,999,0,nonexistent,-1.8,92.843,-50.0,1.538,5099.1,yes,0,-1,0.705
22,technician,single,unknown,no,no,no,cellular,may,tue,1,3,1,success,-1.8,92.893,-46.2,1.266,5099.1,yes,1,3,0.7048486964917927
43,blue-collar,married,basic.9y,no,yes,no,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,yes,0,-1,0.704709320675925
39,technician,married,professional.course,no,yes,no,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes,0,-1,0.7046142236884476
58,unemployed,divorced,basic.9y,no,yes,no,telephone,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,yes,0,-1,0.7044933670797695
63,retired,married,professional.course,no,yes,no,cellular,apr,wed,2,999,0,nonexistent,-1.8,93.075,-47.1,1.498,5099.1,yes,0,-1,0.7044875901592905
44,admin.,married,university.degree,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,yes,0,-1,0.7044849514351671
22,admin.,single,university.degree,no,no,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,0,-1,0.7044656362469831
37,blue-collar,married,basic.6y,no,no,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,yes,0,-1,0.7043945022678885
80,management,divorced,professional.course,unknown,yes,no,cellular,mar,tue,2,999,0,nonexistent,-1.8,92.843,-50.0,1.51,5099.1,yes,0,-1,0.7040810767279504
25,technician,single,university.degree,no,yes,no,telephone,aug,thu,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,yes,0,-1,0.7036599548119252
48,technician,married,high.school,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,yes,0,-1,0.703620406085874
31,admin.,single,basic.9y,no,no,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,yes,0,-1,0.7035670789178957
45,services,single,unknown,no,no,no,telephone,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,0,-1,0.7025
41,admin.,married,basic.6y,no,no,no,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.479,5099.1,yes,0,-1,0.7025
51,admin.,single,university.degree,no,no,no,cellular,jun,fri,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,yes,0,-1,0.7025
26,services,single,high.school,no,no,no,cellular,jul,tue,2,999,0,nonexistent,-2.9,92.469,-33.6,1.044,5076.2,yes,0,-1,0.7025
27,technician,single,basic.9y,no,yes,no,telephone,apr,wed,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,yes,0,-1,0.7025
32,technician,married,professional.course,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes,0,-1,0.7025
36,management,married,university.degree,no,yes,no,cellular,jun,thu,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,yes,0,-1,0.7025
30,blue-collar,married,basic.6y,no,yes,yes,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,yes,0,-1,0.7025
60,retired,married,university.degree,no,yes,no,cellular,may,tue,1,3,1,success,-1.8,92.893,-46.2,1.266,5099.1,yes,1,3,0.7025
35,management,divorced,university.degree,no,yes,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes,0,-1,0.7025
24,blue-collar,single,basic.9y,no,yes,no,cellular,jun,wed,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes,0,-1,0.7025
57,retired,married,professional.course,no,yes,no,cellular,jun,mon,2,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,yes,0,-1,0.7025
35,admin.,married,high.school,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,yes,0,-1,0.7025
29,admin.,single,high.school,no,yes,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes,0,-1,0.7025
46,technician,married,professional.course,no,yes,no,cellular,aug,thu,2,999,4,failure,-1.7,94.027,-38.3,0.904,4991.6,yes,0,-1,0.7025
48,admin.,married,high.school,no,no,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,yes,0,-1,0.7025
46,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,yes,0,-1,0.7025
46,admin.,married,high.school,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes,0,-1,0.7025
59,management,married,university.degree,no,no,no,telephone,may,mon,8,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,yes,0,-1,0.7025
37,services,married,high.school,no,no,no,cellular,nov,wed,2,999,2,failure,-3.4,92.649,-30.1,0.715,5017.5,yes,0,-1,0.7025
44,admin.,married,university.degree,no,yes,no,telephone,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,0.735,5017.5,yes,0,-1,0.7025
73,retired,married,professional.course,no,yes,no,cellular,nov,fri,1,999,0,nonexistent,-1.1,94.767,-50.8,1.028,4963.6,yes,0,-1,0.7025
40,admin.,single,high.school,no,yes,no,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,yes,0,-1,0.7024001048767698
25,blue-collar,single,high.school,no,no,no,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,yes,0,-1,0.7022203068855006
59,admin.,married,unknown,no,no,yes,cellular,sep,mon,4,999,1,failure,-3.4,92.379,-29.8,0.797,5017.5,yes,0,-1,0.7022196392153055
44,services,divorced,basic.9y,no,no,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes,0,-1,0.7022184859667866
58,retired,divorced,university.degree,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,yes,0,-1,0.7021145253195153
58,retired,divorced,university.degree,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no,0,-1,0.7021145253195153
34,admin.,divorced,university.degree,no,no,no,cellular,aug,tue,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,yes,0,-1,0.7020048671114515
26,self-employed,married,university.degree,no,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,yes,0,-1,0.7018405010776303
32,blue-collar,single,high.school,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,yes,0,-1,0.7017133331382953
37,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,yes,0,-1,0.7017033703096044
59,admin.,married,high.school,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,yes,0,-1,0.7014884015342079
37,admin.,single,university.degree,no,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,yes,0,-1,0.700829312641294
37,admin.,married,high.school,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes,0,-1,0.7
30,admin.,married,university.degree,no,yes,yes,cellular,may,fri,4,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,yes,0,-1,0.7
51,blue-collar,married,basic.4y,no,yes,no,cellular,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,yes,0,-1,0.7
45,services,single,unknown,no,no,no,cellular,apr,fri,1,6,1,success,-1.8,93.075,-47.1,1.405,5099.1,yes,1,6,0.7
34,housemaid,single,high.school,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes,0,-1,0.7
53,technician,married,university.degree,no,unknown,unknown,cellular,apr,thu,2,999,2,failure,-1.8,93.749,-34.6,0.64,5008.7,yes,0,-1,0.7
38,admin.,married,high.school,no,no,no,cellular,aug,wed,2,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,yes,0,-1,0.7
27,admin.,single,high.school,no,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,0,-1,0.7
30,blue-collar,married,basic.6y,no,no,yes,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes,0,-1,0.7
30,management,single,university.degree,no,yes,yes,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,yes,0,-1,0.7
36,management,married,university.degree,no,yes,no,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.354,5099.1,yes,0,-1,0.7
51,admin.,married,university.degree,no,yes,no,cellular,aug,wed,9,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes,0,-1,0.7
24,admin.,single,university.degree,no,yes,yes,telephone,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,0.733,5017.5,yes,0,-1,0.7
33,admin.,single,university.degree,no,yes,no,cellular,aug,wed,1,1,1,success,-2.9,92.201,-31.4,0.854,5076.2,yes,1,1,0.7
40,blue-collar,married,basic.9y,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes,0,-1,0.7
40,admin.,divorced,university.degree,no,no,no,cellular,apr,wed,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,yes,0,-1,0.7
86,retired,single,basic.9y,unknown,no,no,telephone,jun,wed,1,999,0,nonexistent,-1.7,94.055,-39.8,0.767,4991.6,yes,0,-1,0.7
40,management,married,university.degree,no,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,yes,0,-1,0.7
29,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,3,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,yes,0,-1,0.7
27,technician,single,university.degree,no,yes,yes,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,yes,0,-1,0.7
51,management,married,university.degree,unknown,no,yes,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,yes,0,-1,0.7
33,admin.,single,university.degree,no,yes,no,cellular,jun,tue,3,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,yes,0,-1,0.7
31,admin.,married,university.degree,no,no,no,telephone,apr,wed,3,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,yes,0,-1,0.7
35,blue-collar,single,professional.course,no,yes,no,cellular,jun,mon,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,yes,0,-1,0.7
22,admin.,single,university.degree,no,yes,no,cellular,sep,mon,2,999,3,failure,-1.1,94.199,-37.5,0.882,4963.6,yes,0,-1,0.7
57,self-employed,married,professional.course,no,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes,0,-1,0.7
33,technician,single,basic.9y,no,yes,yes,cellular,aug,mon,1,999,2,failure,-2.9,92.201,-31.4,0.884,5076.2,yes,0,-1,0.7
26,technician,single,university.degree,no,no,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.259,5099.1,yes,0,-1,0.7
38,management,married,university.degree,no,no,no,telephone,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,yes,0,-1,0.7
31,technician,single,university.degree,no,no,yes,cellular,apr,tue,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,0,-1,0.6997221278042147
44,technician,married,high.school,no,yes,yes,cellular,oct,mon,1,999,1,failure,-1.1,94.601,-49.5,1.0,4963.6,yes,0,-1,0.6997200640963388
44,admin.,married,university.degree,no,yes,no,cellular,sep,thu,1,999,0,nonexistent,-3.4,92.379,-29.8,0.809,5017.5,yes,0,-1,0.699718182480334
30,technician,single,professional.course,no,no,no,cellular,jun,thu,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes,0,-1,0.6997156331941342
20,student,single,unknown,no,yes,no,cellular,apr,wed,4,999,0,nonexistent,-1.8,93.075,-47.1,1.498,5099.1,yes,0,-1,0.6997120520539962
41,admin.,married,university.degree,no,no,no,cellular,sep,mon,2,999,1,failure,-3.4,92.379,-29.8,0.797,5017.5,yes,0,-1,0.6994388535495776
66,unemployed,single,basic.4y,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes,0,-1,0.6993463754498204
40,admin.,married,university.degree,no,yes,no,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,yes,0,-1,0.699251941799298
34,technician,married,high.school,no,no,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,yes,0,-1,0.6992147480118307
32,admin.,married,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes,0,-1,0.6992108494656415
29,admin.,single,university.degree,no,no,no,cellular,jun,wed,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes,0,-1,0.6992078330389759
26,student,single,basic.9y,no,yes,no,telephone,oct,tue,3,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,yes,0,-1,0.6989270635935815
35,technician,single,university.degree,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes,0,-1,0.6987582810827645
30,blue-collar,married,basic.9y,no,yes,no,telephone,apr,thu,3,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,yes,0,-1,0.6985131716711713
52,admin.,married,professional.course,no,yes,yes,cellular,jul,tue,2,6,1,success,-1.7,94.215,-40.3,0.893,4991.6,no,1,6,0.698142965928825
52,admin.,married,professional.course,no,yes,yes,cellular,jul,tue,2,6,1,success,-1.7,94.215,-40.3,0.893,4991.6,yes,1,6,0.698142965928825
81,retired,married,basic.4y,no,yes,no,cellular,sep,fri,1,999,0,nonexistent,-3.4,92.379,-29.8,0.741,5017.5,yes,0,-1,0.6975
51,technician,married,professional.course,no,yes,no,cellular,jul,thu,2,999,1,failure,-2.9,92.469,-33.6,1.072,5076.2,yes,0,-1,0.6975
56,entrepreneur,married,unknown,no,yes,no,cellular,jul,thu,2,999,0,nonexistent,-2.9,92.469,-33.6,1.072,5076.2,yes,0,-1,0.6975
26,blue-collar,married,professional.course,no,no,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes,0,-1,0.6975
37,admin.,married,university.degree,no,no,no,telephone,jul,mon,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,0,-1,0.6975
42,admin.,married,professional.course,no,yes,no,telephone,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.245,5195.8,yes,0,-1,0.6975
26,student,single,professional.course,no,no,yes,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,yes,0,-1,0.6975
58,unknown,married,basic.4y,no,yes,no,cellular,aug,tue,10,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,yes,0,-1,0.6975
28,student,single,unknown,no,no,no,cellular,aug,thu,4,999,1,failure,-2.9,92.201,-31.4,0.829,5076.2,yes,0,-1,0.6975
34,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,fri,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,yes,0,-1,0.6975
56,admin.,married,university.degree,no,no,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes,0,-1,0.6975
29,technician,married,university.degree,no,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.592,5195.8,yes,0,-1,0.6975
24,student,single,unknown,no,yes,no,cellular,jun,mon,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes,0,-1,0.6975
36,unemployed,married,university.degree,unknown,unknown,unknown,cellular,mar,fri,2,999,1,failure,-1.8,92.843,-50.0,1.531,5099.1,yes,0,-1,0.6975
34,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,fri,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,yes,0,-1,0.6975
31,technician,married,basic.9y,no,no,yes,cellular,jul,thu,5,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,yes,0,-1,0.6975
45,blue-collar,married,high.school,no,yes,no,cellular,nov,mon,2,999,0,nonexistent,-3.4,92.649,-30.1,0.722,5017.5,yes,0,-1,0.6975
45,technician,married,university.degree,unknown,no,yes,telephone,jun,tue,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,yes,0,-1,0.6975
57,admin.,divorced,university.degree,no,yes,yes,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,yes,0,-1,0.6975
37,management,married,university.degree,no,no,no,telephone,jun,mon,9,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,yes,0,-1,0.6975
36,entrepreneur,married,university.degree,no,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes,0,-1,0.6975
32,self-employed,single,university.degree,no,yes,no,cellular,dec,mon,4,999,1,failure,-3.0,92.713,-33.0,0.706,5023.5,yes,0,-1,0.6975
35,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,yes,0,-1,0.6975
24,services,single,unknown,no,yes,no,cellular,mar,tue,13,999,0,nonexistent,-1.8,92.843,-50.0,1.799,5099.1,yes,0,-1,0.6975
26,management,single,university.degree,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes,0,-1,0.6975
40,retired,married,basic.4y,unknown,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes,0,-1,0.6974619077059546
28,blue-collar,married,basic.6y,no,no,no,telephone,jun,wed,5,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,yes,0,-1,0.6973967222738184
54,housemaid,married,unknown,no,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,yes,0,-1,0.6973882107115101
30,blue-collar,married,basic.4y,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,yes,0,-1,0.6973487647566203
38,technician,married,university.degree,no,no,no,cellular,jun,wed,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes,0,-1,0.6972189108478197
59,technician,divorced,professional.course,no,no,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,0,-1,0.696991701018561
31,management,married,university.degree,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-1.1,94.767,-50.8,1.05,4963.6,yes,0,-1,0.6966563683597164
33,services,married,high.school,no,yes,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes,0,-1,0.6965080407488381
47,blue-collar,married,basic.6y,no,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes,0,-1,0.695
33,admin.,married,university.degree,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,yes,0,-1,0.695
45,management,married,university.degree,no,yes,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes,0,-1,0.695
29,admin.,single,basic.9y,unknown,yes,no,cellular,may,thu,4,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,yes,0,-1,0.695
44,services,divorced,high.school,no,yes,yes,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,yes,0,-1,0.695
46,admin.,divorced,university.degree,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,yes,0,-1,0.695
47,entrepreneur,married,university.degree,no,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,yes,0,-1,0.695
35,admin.,married,high.school,no,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,0,-1,0.695
54,services,divorced,high.school,no,yes,no,cellular,oct,wed,3,999,2,failure,-1.1,94.601,-49.5,1.016,4963.6,yes,0,-1,0.695
29,technician,single,basic.9y,no,yes,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,0,-1,0.695
25,blue-collar,single,basic.6y,no,no,yes,cellular,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,yes,0,-1,0.695
38,unemployed,married,basic.6y,no,no,no,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,yes,0,-1,0.695
41,housemaid,married,high.school,no,yes,no,telephone,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,yes,0,-1,0.695
54,blue-collar,married,basic.4y,no,unknown,unknown,cellular,may,mon,3,999,1,failure,-1.8,92.893,-46.2,1.264,5099.1,yes,0,-1,0.695
54,unemployed,married,basic.9y,no,yes,no,cellular,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,0.735,5017.5,yes,0,-1,0.695
21,student,single,unknown,no,no,no,cellular,may,mon,5,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,yes,0,-1,0.695
36,blue-collar,single,basic.9y,no,no,yes,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,yes,0,-1,0.695
